name,description,link_url,image_url
Selectable LED Troffer,"The selectable LED Center Basket Troffer is designed to replace the traditional 2x2 and 2x4 fluorescent troffer. It is suitable for office, super market and hotel interior decoration. Modern design with high efficiency, high color rending index and long life span.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/LED-Troffer/SelectableLEDTroffer.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Center Basket Troffer,"The LED Center Basket Troffer is designed to replace the traditional 2x2 and 2x4 fluorescent troffer. It is suitable for office, super market, and hotel interior decoration. Modern design with high efficiency, high color rending index and long life span.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/LED-Troffer/LEDCenterBasketTroffer.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
RT Troffer,"Led troffer is with textured/faceted PMMA diffuser, suitable for office, super market, and hotel interior decoration. It is designed to replace fluorescent lamps. Led troffer illumination is high, slim, complete heat dissipation, low power, and less heat.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/LED-Troffer/LEDRTTROFFER2x2.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
WWRP LED Wraparound Light,"The WWRP led wraparound light with metal housing, wide and tree-side optical design provides widespread illumination. This cost effective LED utility wrap fixture provides high uniformity, excellent efficiency and reduced glare. Widely used for Indoor Excellent for Offices, Hallways, Multipurpose Rooms ,Office Buildings, Conference Rooms,super market, store and many other applications.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/LEDWrap/WWRPLEDWraparoundLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
OPAL LED Wraparound Light,"The low-profile OPAL led wraparound light with metal housing, milky polycarbonate end cap and diffuser provides widespread illumination. This cost effective LED utility wrap fixture provides high uniformity, excellent efficiency and reduced glare. Use in a wide variety of applications such as open offices, private offices, conference rooms, reception areas, retail, hallways, industrial assembly, retail open areas and educational facilities.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/LEDWrap/OPALLEDWraparoundLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Slim Focus Round Light,"The Slim Focus Round Light offers three sizes. Edge-lit technology and non-yellowing optical PMMA light guide plate. Whether configured for pendant mounted or surface mounted applications, it is perfect in conference rooms, open offices, retail settings, or anywhereyou want to make a statement.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/SlimFocusRoundLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Focus Round Light-(Surface),"The Focus Round Light offers the FOCUS family of LED fixtures in diameters from 13.8” through 47.2”.Recessed light source design achieving perfect glare control. Edge-lit technology and non-yellowing microprismatic optical PMMA. Flexible installations come in pendant, surface, recessed and wall mounted. Options are available in tunable white, direct and indirect light distributions.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/FocusRoundLight-Surface.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Wall Mount Focus Round Light,"The Focus Round Light offers the FOCUS family of LED fixtures in diameters from 13.8” through 47.2”.Recessed light source design achieving perfect glare control. Edge-lit technology and non-yellowing microprismatic optical PMMA. Flexible installations come in pendant, surface, recessed and wall mounted. Options are available in tunable white, direct and indirect light distributions.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/WallMountFocusRoundLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Focus Round Light- Color Options,"The Focus Round Light offers the FOCUS family of LED fixtures in diameters from 13.8” through 47.2”.Recessed light source design achieving perfect glare control. Edge-lit technology and non-yellowing microprismatic optical PMMA. Flexible installations come in pendant, surface, recessed and wall mounted. Options are available in tunable white, direct and indirect light distributions.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/FocusRoundLight-ColorOptions-copy.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
SleekCeiling LED Luminaire,"SleekCeiling with Edge-lit technology features even illumination and glare free. Low profile appearance design solves the problem of limited plenum space. The integrated driver design reduce the time to recess the driver into junction box, allowing for easy and quick installation on standards junction boxes with a quick snap. Simple and elegant appearance ideal for a variety of applications for both residential and commercial settings.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/SLEEKCEILINGLEDLUMINAIRE.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
SleekCake LED Light,"The SleekCake led light is with Edge-lit technology features even illumination and glare free with multiple size from 5 to 15 inches. Low profile appearance design solves the problem of limited plenum space. Ideal for Kitchens, Bathrooms, Hotels, Pools, Restaurants,Showers, Fitness Clubs, Showcases can also be used in a Night Club or on Staircases.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/SleekCakeLEDLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Selectable Flush Mount Ceiling Fixtures,"The Selectable Flush Mount Ceiling fixtures offer white and brush nickel color with multiple size from 10 to 18 inches. Back light design and classic shaped lens give even illumination. 3000K, 4000K, 5000K selectable in one. It is deal for a variety of applications for any residential or commercial areas.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/SelectableFlushMountCeilingFixtures.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Glauce Wall Linear (Perforation),"The Glauce Wall Linear delivers clear direct and indirect wall light to commercial, hospitality and residential interior wall lighting applications. Perforation and Louver luminous design. Length comes in 2FT and 4FT. 3500K, 4000K and 5000K are in one fixture. Sensor and emergency back-up are optional.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/GlauceWallLinearPerforation.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Glauce Wall Linear (Louver),"The Glauce Wall Linear delivers clear direct and indirect wall light to commercial, hospitality and residential interior wall lighting applications. Perforation and Louver luminous design. Length comes in 2FT and 4FT. 3500K, 4000K and 5000K are in one fixture. Sensor and emergency back-up are optional.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/GlauceWallLinearLouver.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Dome LED Ceiling Fixture Selectable,"This Dome LED Ceiling fixture measures 14 inches across and produces 25 watts of energy. Back light design and classic dome shaped lens give even illumination. 3000K, 4000K, 5000K selectable in one. It is deal for a variety of applications for any residential or commercial areas.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/DomeLEDCeilingFixture.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Magic Cylinder Light (Surface),"This architectural Magic Cylinder Light is designed for accent lighting and features a state-of-the-art design. Thanks for the detachable tool-less modular design, the luminare can be used as commercial pendant light, surface mounted light, monopoint spot light and track light. The anti-glare design allows for ideal control of visual comfort. It’s widely used in shops and other commercial applications.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/MagicCylinderLightSurface.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Magic Cylinder Light (Track),"This architectural Magic Cylinder Light is designed for accent lighting and features a state-of-the-art design. Thanks for the detachable tool-less modular design, the luminare can be used as commercial pendant light, surface mounted light, monopoint spot light and track light. The anti-glare design allows for ideal control of visual comfort. It’s widely used in shops and other commercial applications.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/MagicCylinderLightTrack.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Magic Cylinder Light (Spot),"This architectural Magic Cylinder Light is designed for accent lighting and features a state-of-the-art design. Thanks for the detachable tool-less modular design, the luminare can be used as commercial pendant light, surface mounted light, monopoint spot light and track light. The anti-glare design allows for ideal control of visual comfort. It’s widely used in shops and other commercial applications.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Surface/MagicCylinderLightSpot.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Type C T8 Quick-kit,"Above All ’s External Drive LED Type C tubes are ideal for customers with older fluorescent ballasts who want to maximize efficiency, but don’t want to install Type B linear voltage retrofit lamps. It’s compatible with our LED emergency backup solutions and dimming controls. Above All Type C LED tubes offer high system efficacy, guaranteed system compatibility, and the greatest overall performance. Best of all, Type C LED tubes are eligible for unique rebate opportunities.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Tube/T8LEDQUICK-KIT.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Compatible T5 Tube (glass),"LED T5 Linear Replacement Lamps are the ideal energy saving choices when upgrading fluorescent linear T5 lamps. They are compatible with mainstream market F54T5/HO and F28T5/HE ballasts, please refer to the list of the compatible ballasts at the next page.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Tube/LEDCompatibleT5Tubeglass.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
T8 Glass Compatible Tube,LED T8 Linear Replacement Lamps are the ideal energy saving choices when upgrading traditional linear. Compatible with electronic ballast.,https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Tube/LEDT8GlassCompatibleTube.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
T8 Glass Bypass Tube,LED T8 Linear Replacement Lamps are the ideal energy saving choices when upgrading traditional linear T8. Universal voltage120V-277Vac. For use with non-shunted sockets only.,https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Tube/LEDT8PCDirectWireTube.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Commercial Downlight Retrofit Kit 6 inch& 8 inch,"The Above All commercial-grade LED Recessed Downlight Retrofit comes standard with a quick connect-case and conduit to make an easy connection to an existing recessed fixture frame junction box, snap in style eliminates the need to use a nut on the inside of the box making the installation time very quick. It is suitable for dry and damp locations.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/LED-Down-light/LEDCommercialDownlightRetrofitKit68.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Commercial Downlight Retrofit Kit 4 inch,"LED down light is suitable for dry and damp location. Unfirm light, fast response,high CRI, stable quality. Compatible with most residential and commercial dimmers, Triac dimming model. Comfortable diffused light. Retrofit E26 base and connector are availabel. Easy for installation and convenient to use.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/LED-Down-light/LEDCommercialDownlightRetrofitKit4.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
