name,description,link_url,image_url,manufacturer_id
36″ Wide Sanctuary Pendant | 159085,no description available.,https://2ndave.com/product/36-wide-sanctuary-pendant-159085/,https://2ndave.com/wp-content/uploads/2022/12/159085.jpg,1261
42″ Long Anillo Gemini Oblong Pendant | 194571,"A modern sophisticated pendant featuring an extraordinary element of ambient light, the spectral halo creates a stunning visual effect. Supported by four sturdy struts for balance and precision, this Brushed Blackened Steel finished ring reveals a Contrail Mist Idalight diffuser. High powered integral LEDs deliver dimmable robust 3000K illumination, energy savings, minimal maintenance and long life. Custom sizes, styles, configurations, and finishes are available, as well as other lamping options. The pendant, which has a 42-inch diameter, is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-long-anillo-gemini-oblong-pendant-194571/,https://2ndave.com/wp-content/uploads/2022/12/194571.jpg,1261
42″ Long Bandolei 3 Light Island Pendant | 127374,"An exquisite oblong pendant features three Amber Mica shades which are accentuated with elegant scroll designs and crowned with matching metalwork. The stunning shades are complemented in an Antique Rust finish. This oblong pendant is ideal for illuminating dining tables, billiard rooms, reception areas, islands, counters and other fine interiors. The overall height ranges from 25 to 51 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, New York. This ceiling fixture is available in custom sizes, styles, and colors. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-long-bandolei-3-light-island-pendant-127374/,https://2ndave.com/wp-content/uploads/2022/12/127374.jpg,1261
42″ Long Elianna 12 LT Chandelier | 116869,"Enjoy the rich, classic styling and distinctive sophisticated look ofElianna. Four clusters of three Honey Amber faux candlelights perched on custom tailored bobeches which are embraced with an elaborate oblong frame featuring interlocking scroll designs for exquisite aesthetic appeal. The decorative accents, frame and hardware are featured in a stunning Rustic Iron finish. The fixture is custom crafted by artisans in our manufacturing facility in Yorkville, New York.Custom sizes, designs, colors and dimmable energy efficient lamping options such as LED are available. This fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-long-elianna-12-lt-chandelier-116869/,https://2ndave.com/wp-content/uploads/2022/12/116869.jpg,1261
42″ Long Fantasy 10 Light Oblong Chandelier | 152463,"Make your Lighting Fantasy Dreams come true with charm evoked from this magnificent chandelier. This oblong chandelier features 10 Clear Glass Cylindres perched on arms with ballpoints while delivering gorgeous ambient illumination. The hardware and frame are featured in an Oil Rubbed Bronze finish. Overall ranges from 20 to 52 inches as the chain can easily be adjusted in the field. The Fantasy Chandelier is featured in our American designed, handmade Transitional Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-long-fantasy-10-light-oblong-chandelier-152463/,https://2ndave.com/wp-content/uploads/2022/12/152463.jpg,1261
42″ Long Kenneth 10 Light Oblong Chandelier | 153936,"Rich charm and elegance come to light with this Kenneth chandelier. This fixture is designed as a dramatic centerpiece for an entryway, lobby or any other room where you want to make a design statement. This enchanting chandelier features 10 Ivory faux candlelights perched on bobeches, with Hand-Forged Iron scrolled arms and accents in an Antique Iron Gate finish. The overall height of this chandelier ranges from 34 to 59 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, NY. Lens colors, metal finishes and sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-long-kenneth-10-light-oblong-chandelier-153936/,https://2ndave.com/wp-content/uploads/2022/12/153936.jpg,1261
42″ Long Kimberly 10 Light Chandelier | 118319,"Inspired by a lucky three leaf clover, the Kimberly chandelier embodies elaborate scrollwork with a matching frame and hardware featured in a Pate finish. Beautiful ambient illumination is delivered by 10 Honey Amber faux candelights with Customer supplied Candelabra Lamps are perched on exquisite Acanthus leaf accented bobeches. Handmade at our manufacturing facility in the foothills of the Adirondack Mountains, this charming fixture is available in custom sizes, styles and finishes, and with dimmable energy efficient lamping options such as LED. This 42-inch long chandelier is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-long-kimberly-10-light-chandelier-118319/,https://2ndave.com/wp-content/uploads/2022/12/118319.jpg,1261
42″ Long Neo Pot Rack | 218807,"A transitional functional design. This elegant lighted pot rack showcases Hand-Forged Iron scrolled accents in an Oil Rubbed Bronze finish. The frame is designed with hooks to display fine cookware and accessories for easy access in fine kitchens and other culinary spaces. 2 Customer supplied E26 Base Downlights illuminate countertops, tabletops and other surfaces below. The overall height ranges from 20 to 91 inches as the cable length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted by skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Lamping options, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry and damp locations. (Cookware not included)",https://2ndave.com/product/42-long-neo-pot-rack-218807/,https://2ndave.com/wp-content/uploads/2022/12/218807.jpg,1261
42″ Square Kitzi Tapered Pendant | 223475,The material is Steel. The finish is Matte White.,https://2ndave.com/product/42-square-kitzi-tapered-pendant-223475/,https://2ndave.com/wp-content/uploads/2022/12/223475.jpg,1261
42″ Square Martis Fabric Flushmount | 198771,"Rendering a stunning architectural look, this structural linear design features a geometric styled Cream Linen shade. The ceiling fixture features an architectural frame in a Timeless Bronze finish. Custom crafted in our 180,000 square foot manufacturing facility in upstate New York. Available in custom sizes, styles, finishes and diffuser colors. Dimmable energy efficient lamping options offered. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-square-martis-fabric-flushmount-198771/,https://2ndave.com/wp-content/uploads/2022/12/198771.jpg,1261
42″ Square Turk Semi-Flushmount | 129544,"An inverted Mission shade in Sahara Taupe Idalight is enhanced with arrowhead motifs and other decorative accents in a stunning Antique Iron Gate finish. The 42-inch wide fixture illuminates with 8 Customer Supplied GX24Q-2 18-watt Compact Fluorescent (CFLs). Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, New York. This fixture is available in custom sizes, colors and styles, as well as other dimmable lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-square-turk-semi-flushmount-129544/,https://2ndave.com/wp-content/uploads/2022/12/129544.jpg,1261
42″ Square Turk Semi-Flushmount | 221861,"An inverted Mission shade in Sahara Taupe Idalight. The shade is enhanced with arrowhead motifs and other decorative accents in a stunning Antique Iron Gate finish. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Diffuser colors, metal finishes and sizes can be customized to your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-square-turk-semi-flushmount-221861/,https://2ndave.com/wp-content/uploads/2022/12/221861.jpg,1261
42″ Square Turk Semi-Flushmount | 249860,"An inverted Mission shade in Sahara Taupe Idalight is enhanced with arrowhead motifs and other decorative accents in a stunning Antique Iron Gate finish. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, New York. This fixture is available in custom sizes, colors and styles, as well as other dimmable lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-square-turk-semi-flushmount-249860/,https://2ndave.com/wp-content/uploads/2022/12/249860.jpg,1261
42″ Wide Alexandria 15 Light Two Tier Chandelier | 120319,"Defining luxurious charm and elegance, Alexandria features an elaborate design with scrolled arms and acanthus leaf accents in a stunning Spanish Gold finish. Two tiers of graceful faux candlelights crowned with Black Trumpet Textrene Shades, 18 in total, are perched on floral bobeches. American artistry is perfected by years of time honored artistry, passed down generations of master artisans. Custom crafted in the USA, this chandelier is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options. This 84-inch wide fixture is UL and cUL listed for dry and damp locations however we do not recommend installing it in spaces that experience a large amount of moisture.",https://2ndave.com/product/42-wide-alexandria-15-light-two-tier-chandelier-120319/,https://2ndave.com/wp-content/uploads/2022/12/120319.jpg,1261
42″ Wide Alexis Chandelier | 119497,"Designed as an elegant lighting centerpiece for any room in a residence, hotel or commercial space. The grandiose Alexis chandelier features 15 Ivory faux candlelights that are perched on floral styled bobeches and embraced by a charming symphony of scrolled arms. This lovely fixture features luxurious hardware, frame and decorative accents in a Gilded Tobacco finish. Superior hand detailed American craftsmanship is perfected by years of time honored artistry, passed down from generations of highly skilled artisans. This magnificent, two-tiered chandelier is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. The 42-inch wide fixture is UL and cUL listed for dry and damp locations",https://2ndave.com/product/42-wide-alexis-chandelier-119497/,https://2ndave.com/wp-content/uploads/2022/12/119497.jpg,1261
